config_hash,case_id,repetition,instance_id,seed,coupling_pair_id,coupling_seed,family,generator_version,research_question_id,instance_origin,is_adversarial,universe_size,set_count,k,parameters,incidence_count,covered_element_count,unique_set_count,actual_density,mean_set_size,pairwise_overlap_mean_jaccard,pairwise_overlap_total_pairs,pairwise_overlap_valid_pairs,coverage_skew_gini,duplicate_set_count,duplicate_set_ratio,dominated_set_count,dominated_set_ratio,dominated_unique_ratio,preprocessed_set_count,adversarial_severity,realized_trap_fraction,known_optimum,optimum_source,optimum_selected,proof_kind,schema_version
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,10,ab2f58805751aa91c8d144761a9c6366d698d9b6612ed87346dfa64c20695559,14525675900305775738,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",341,44,16,0.44401041666666669,21.3125,0.58902444141427424,120,120,0.46540213389904533,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,11,2e837b68ee6b697c2f6747ab2e6ab5c41f76f5ebdf50cb3d985850900c625fbc,14525675900305775739,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,38,16,0.43619791666666669,20.9375,0.64724369668959869,120,120,0.50206414734836458,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,12,2e78b92c2bb1c919db0fe698e2508711381208c07b528d45eff5e51a910b9ce9,14525675900305775740,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",337,44,16,0.43880208333333331,21.0625,0.5742782744624606,120,120,0.46600164151777257,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,13,5e9a2ed621b1abcc7b4e5e7d472192a323ffa2d6ac6a10ed8596e30b6f129325,14525675900305775741,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,44,16,0.42578125,20.4375,0.54195090663539713,120,120,0.46372568156679028,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,14,8503583044be7d096cf77eadf66d5d03232b2c75ce1948f046fc93439bc1702a,14525675900305775742,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",322,35,16,0.41927083333333331,20.125,0.62800481308814649,120,120,0.51724593630236548,0,0,5,0.3125,0.3125,11,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,15,c1d3d9419ff30f3b2e1a654801fa07274b270ebf05a15ff66dc781564edd41db,14525675900305775743,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",339,41,16,0.44140625,21.1875,0.6067716826981796,120,120,0.47919412540011297,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,16,e10a2fda1025806d46c9f12eb6566dc265f4d361a372ae4d2652d3cfe2a8f713,14525675900305775744,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,38,16,0.42317708333333331,20.3125,0.61474726293104598,120,120,0.50808510638297877,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,17,b22e64ecf96937fb0ac033f1f42490da802c7973d89a7b8d0ac713edc186d591,14525675900305775745,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,36,16,0.41796875,20.0625,0.60852123136455971,120,120,0.50699277523695896,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,18,f82832852c594a9fa9598652576fbec80a1611680b3df6ea54589d857c3873fd,14525675900305775746,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,37,16,0.42578125,20.4375,0.62009324927622023,120,120,0.50068319344134293,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,19,5ced9ca71ed534cb86abd50c4465b004f198076947930f2f7485d49ff2430c69,14525675900305775747,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,36,16,0.43619791666666669,20.9375,0.63056209517803719,120,120,0.49520482692918388,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,20,0951752f98af83a208f6b523e6e0c6286cc7937ba8221770368edef1051c4b5f,14525675900305775748,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",329,39,16,0.42838541666666669,20.5625,0.60806140778585804,120,120,0.49479402444545045,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,21,142bf81aee7cd74ab6bfa47c9d025b1f1f4bc6099b2e21bc814e6e8e61d864d0,14525675900305775749,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",314,36,16,0.40885416666666669,19.625,0.5943227617284339,120,120,0.50914758097303159,0,0,7,0.4375,0.4375,9,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,22,4f6fff7b88664c31b26c92c38aa4c01c603ce796cbf8a0aaab6259a13a0172f4,14525675900305775750,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,38,16,0.43619791666666669,20.9375,0.62536067759418978,120,120,0.49571292473801204,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,23,38304bd64011e6a1ee16ee1ece27c1a41362838b224209e65de7f3f09600a41c,14525675900305775751,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",325,39,16,0.42317708333333331,20.3125,0.57649002071696975,120,120,0.48360065466448443,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,24,ae126f23e617eb85589892a6be776c39a607a32b06ba4d2d8223a28fe9798358,14525675900305775752,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",318,37,16,0.4140625,19.875,0.58707071024187463,120,120,0.50354609929078009,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,25,e7067cbaaa70ea91f004fdd0d46418e2748938792ec764ef8ef8a345e42a5886,14525675900305775753,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,34,16,0.42578125,20.4375,0.62801197876197878,120,120,0.5107033639143731,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,26,f92d984409a19f35de83e26aeced3985320226f116c1fa49d9bfe87879e622c8,14525675900305775754,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,41,16,0.43489583333333331,20.875,0.59516810703317446,120,120,0.47496496368964197,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,27,e52aabd9216a0b7b4b74c1cf8c47b760370ce0caa1055989dcb09cb7be90531e,14525675900305775755,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",330,38,16,0.4296875,20.625,0.61878588539932866,120,120,0.49490651192778851,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,28,2ce8fc9245cd6686003e085b9008d628a52d8e6bd714942757b466231ce9ab7e,14525675900305775756,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",339,42,16,0.44140625,21.1875,0.59872747094276846,120,120,0.47116048452896503,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,29,54087f9cd2d03327b9c93d8b93152db92cccb43e0711595b24beaccbdd150858,14525675900305775757,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",328,39,16,0.42708333333333331,20.5,0.59799348324135926,120,120,0.49338349766476386,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,30,eee1ad7f510b6fdebe06a76011c52851d49fb13990c8a00d158a33b6e28583b3,14525675900305775758,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,38,16,0.421875,20.25,0.58359097665619397,120,120,0.4935644864722879,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,31,4c31ae208b90f4d258ede739d5800231deff56a991175fa6d536d1c90b9f9a76,14525675900305775759,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",317,37,16,0.41276041666666669,19.8125,0.59213908360828649,120,120,0.50399355661453793,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,32,93d6ab29a950e204050d3a28c0f8648a36099149c3f16e485f33b2e37aa7efec,14525675900305775760,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",316,38,16,0.41145833333333331,19.75,0.57253514661883065,120,120,0.4963641260436305,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,33,a19a75719bc41678e90161f0b9df98b693181bad747b8fe065eb88f664316449,14525675900305775761,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",346,35,16,0.45052083333333331,21.625,0.67309300048286813,120,120,0.49046857705079328,0,0,4,0.25,0.25,12,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,34,b9a89e46a4616723e160f6218cdd0bb8b7f7f31f8d19b6920689e827aa73137d,14525675900305775762,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",323,36,16,0.42057291666666669,20.1875,0.61156935449145589,120,120,0.50359001383308077,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,35,545b373229aecbfc6f7f5ef5421d3865ec88fa63e2bf94283f0a06a5d586aa9b,14525675900305775763,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",338,39,16,0.44010416666666669,21.125,0.64225213683534521,120,120,0.48520710059171596,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,36,9bd4fd38399333e1ae86ea611085a261d81767416e7ea5466c5b2f54d561431b,14525675900305775764,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",333,38,16,0.43359375,20.8125,0.64545548647310258,120,120,0.49958469107405279,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,37,f93820db40b720be81b30af274c0138ba9832d8f280c7f0f7f75253d4578a49c,14525675900305775765,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",341,42,16,0.44401041666666669,21.3125,0.61156281586384131,120,120,0.47862981219192613,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,38,acc64e83a63747ec670449babd70d4fe685a721656524f1a304fd965add94f21,14525675900305775766,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,38,16,0.421875,20.25,0.5881389691804485,120,120,0.49461518255844494,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,39,5554f3f32cbbb7741d78624eb59525aea01eef7590c2fc4bed4dcc0bc9522207,14525675900305775767,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",314,35,16,0.40885416666666669,19.625,0.55374163711101498,120,120,0.49817048380539369,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,40,367e1a47a66d6ce4913d1471b5dc3b3d30a4a9eb74cd4429f9befce8bbcdce8f,14525675900305775768,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,40,16,0.43489583333333331,20.875,0.61065104484056509,120,120,0.48732322588864824,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,41,a419040fa00bb7ce1ec68d19818d95b04b35e0e7c2fae9e81a32771a6cc8820e,14525675900305775769,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,40,16,0.43489583333333331,20.875,0.57503392485501437,120,120,0.47674863039877691,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,42,b189f887d6d0ca7d239e5c7318f19bae01eceb1ac2e718f96bd54b68b8d5b115,14525675900305775770,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",337,39,16,0.43880208333333331,21.0625,0.60271470120195758,120,120,0.48115411326472629,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,43,e55ed6ffaacaaa835c8523cb3c20f5950b25f8b92e98a5a10f5910fbb1353bf1,14525675900305775771,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",312,34,16,0.40625,19.5,0.60725232161826359,120,120,0.51663938897981454,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,44,66fc9388a3a20815427a2c3c770bf9da32c395b48d8a829695e7f4b368f72fd6,14525675900305775772,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,35,16,0.41796875,20.0625,0.60981375818599892,120,120,0.50526943726386953,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,45,06358c88cce125e8ee1f90b9051e9646134d9bf6c80d5174d9e16c8bd6636b5d,14525675900305775773,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,35,16,0.41796875,20.0625,0.59730118872603877,120,120,0.50394379266918543,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,46,cfd05f4834688393cca8b03dd7d80a94d5d13801580e16715ba13739c22cf630,14525675900305775774,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,37,16,0.43489583333333331,20.875,0.65565463817837633,120,120,0.50579691680468852,0,0,6,0.375,0.375,10,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,47,a9475ca4974097f3ba4530b7b4f01f1c7b0ea2ad132dec0143d9c7b7ac8e5860,14525675900305775775,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",323,36,16,0.42057291666666669,20.1875,0.59982160747659241,120,120,0.49832026875699886,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,48,5ae5127df2fe7e0e044bc26eb4cfe0e69750564bcb97de2fe78757920cb71dca,14525675900305775776,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",319,37,16,0.41536458333333331,19.9375,0.60105675081762044,120,120,0.51484025878743411,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,49,8eabc833b2d78345bb712788150251775632c21712c03a670a3d89f88b60ea54,14525675900305775777,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",313,38,16,0.40755208333333331,19.5625,0.56615391512674118,120,120,0.50173339677792128,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,50,faca1c4457d0cb07488d0b8899b7b92419f7ce8aa0a18a9ca0e155e232b97e61,14525675900305775778,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",334,38,16,0.43489583333333331,20.875,0.60688228344469775,120,120,0.49038094024716522,0,0,0,0,0,16,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,51,216d7fae2af30cd707b2233d2447bce4b3079b0e2a2424ab7c2f53cbb4826161,14525675900305775779,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",327,35,16,0.42578125,20.4375,0.63056332704721008,120,120,0.50875138265339315,0,0,3,0.1875,0.1875,13,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,52,0e8d43cb423b7f623bf03d0ebd2a5ba5125f3c6e1035cefbccff2457e121623a,14525675900305775780,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",337,38,16,0.43880208333333331,21.0625,0.62188622848745212,120,120,0.493149820064398,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,53,9be8013f240427a7d20eafb7aaf6f5d5433acccacb86a5247b731335f8a2476e,14525675900305775781,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",319,33,16,0.41536458333333331,19.9375,0.62903271091495727,120,120,0.51977589541786162,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,54,9925a27e18032c64dfd6ba746c725b0a0266585f652c5f4a20092a4c1c1fd617,14525675900305775782,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",321,39,16,0.41796875,20.0625,0.5759823619635589,120,120,0.49824352091204349,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,55,08c6d29b41e255a0c444a4a5238b8735e6df5d00ea714f71e569ff72eb4e46a0,14525675900305775783,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",338,37,16,0.44010416666666669,21.125,0.63752976648406146,120,120,0.49414578874480675,0,0,2,0.125,0.125,14,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,56,7dbcd33fb25317aea0642d4787dc3e7e7252024e7658b28caab719adb5843c2c,14525675900305775784,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",335,39,16,0.43619791666666669,20.9375,0.62101942694431078,120,120,0.4877103842489679,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,57,db14414e83016f31cfe0fb1f1ddad6ab0d3021c59577d21dd8e8453d2f4c5c30,14525675900305775785,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",324,37,16,0.421875,20.25,0.6089000685281919,120,120,0.50774888363540849,0,0,1,0.0625,0.0625,15,,,,,,,2
9cb778eb27d01e6883ef2fc0c0f119288af0eedaefc514eb442d347858898545,overlap,58,a5ef5f31fc5ab76c7de161d1bf3b0870106835aba60da9b61b47e6a3cb6cde0b,14525675900305775786,,,high_overlap,1,,stochastic,False,48,16,4,"{""core_fraction"":0.5,""core_probability"":0.8,""peripheral_probability"":0.05}",318,37,16,0.4140625,19.875,0.58993083453740625,120,120,0.50207413354743746,0,0,0,0,0,16,,,,,,,2
